timestamp,latency_ms,jitter_ms,packet_loss_rate,retransmission_rate,timeout_events,retry_events,throughput_mbps,dns_failure_events,tls_failure_events,quic_blocked_ratio
2026-01-01 00:00:00,67.068775248421,17.63712239135874,1.1186387708956382,1.003030019429126,4,4,46.921499473592114,0,0,0.7627733579777085
2026-01-01 00:00:01,77.40571283538274,6.404604850028148,1.187542598232606,0.8783493302526681,3,4,47.26187410468228,0,0,0.7646627619879712
2026-01-01 00:00:02,56.03673650400934,10.286694936956023,1.1281937316128474,0.85225169602416,1,4,46.87899254292753,0,0,0.7672649879953777
2026-01-01 00:00:03,88.95771710108694,12.327495633952314,1.0717402793317945,0.7102081526474212,1,9,52.16275637899343,0,0,0.6851529898840795
2026-01-01 00:00:04,81.38294740928215,11.865800865140917,1.1799062062098262,0.7103712989783313,1,2,46.5393351165212,0,0,0.7615813867598076
2026-01-01 00:00:05,72.07952514780636,3.8309924407556806,1.0723904607988164,0.8560178435977983,1,3,51.25403741008906,0,0,0.7474474506276432
2026-01-01 00:00:06,71.88050671809825,6.679686337785109,1.1236621570714738,0.7939493849025381,2,3,37.98204514145742,0,0,0.7619235347086443
2026-01-01 00:00:07,78.03835367778812,9.02009893316931,1.1222938287434456,0.6935551458276942,1,2,53.90121376401135,0,0,0.7750913075178635
2026-01-01 00:00:08,72.3233969779566,5.731503453378779,1.0736083094370565,0.7900780622703568,1,4,59.71946454081062,0,0,0.7624698841801837
2026-01-01 00:00:09,72.74091138836786,13.386625544400205,1.1418604588695376,0.8288006251312905,5,1,50.398296602013005,0,0,0.77071205046084
2026-01-01 00:00:10,82.20067820009113,12.94009590679399,1.1106378115624052,0.8748741530761446,2,3,47.58468395070299,0,0,0.7148562529602999
2026-01-01 00:00:11,80.1470520577377,0.21457772910870476,1.1171286377195864,0.7913856470059208,0,7,45.43164251539012,0,0,0.7634342053944924
2026-01-01 00:00:12,74.35872064365817,0.973729643633312,1.0797280101121933,0.7784626211829295,3,4,51.35888703730849,0,0,0.7467219172252786
2026-01-01 00:00:13,74.14523436814137,3.592183615901019,1.1390790011724217,0.8004966254490031,2,6,44.87916506211329,0,0,0.7474052053015675
2026-01-01 00:00:14,76.60916322665645,10.586297650732012,1.0741718611195605,0.8138386717914028,1,7,44.07007734415145,0,0,0.7890040418005351
2026-01-01 00:00:15,68.85981605481095,20.165862650194025,1.0466252199880428,0.7069493424214213,2,5,37.78125941546518,0,0,0.7353398720583603
2026-01-01 00:00:16,70.96249735343723,8.088217747660421,1.1427538093946643,0.8666646730357643,1,5,49.16451912970013,0,0,0.7300018336694176
